//Starting Program
Trial: 1 1
Trial Type 2
Lick 706469
Lick 706584
Lick 706703
Lick 706830
Lick 706966
Lick 707098
Lick 707234
Lick 707369
Lick 707512
Lick 707651
Lick 707793
Lick 707918
Lick 708050
Lick 708183
Lick 708342
Lick 708473
Lick 708593
Lick 708729
Lick 708855
Lick 708985
Lick 709120
Lick 709252
Lick 709547
Lick 709611
Lick 709893
Lick 709995
Lick 710096
Lick 710197
Lick 710338
Lick 710446
Trial: 35 714073
Trial Type 2
RPoke 715342
On 716073
Lick 717456
Off 717573
Lick 717985
Lick 718086
Lick 718476
Lick 718929
Lick 719031
Lick 719190
Lick 719291
Lick 719607
Lick 719692
Lick 719793
Lick 720039
Reward 720075
Lick 720106
Lick 720208
Lick 720309
Lick 720410
Lick 720512
Lick 720613
Lick 720714
Lick 720815
Lick 720916
Lick 721017
ITI 721075
Lick 721118
Lick 721219
Lick 721320
Lick 721421
Lick 721522
Lick 721623
Lick 721724
Lick 721825
Lick 721926
Lick 722027
Lick 722128
Lick 722229
Lick 722330
Lick 722432
Lick 722533
Lick 722634
Lick 722735
Lick 722836
Lick 722937
Lick 723038
Lick 723139
Lick 723240
Lick 723341
Lick 723442
Lick 723543
Lick 723644
Lick 723745
Lick 723846
Lick 723947
Lick 724048
Lick 724149
Lick 724250
Lick 724370
Lick 724543
Lick 724685
Lick 724966
RPoke 732004
RPoke 732064
RPoke 732395
RPoke 732424
Lick 736669
Trial: 36 741075
Trial Type 2
RPoke 742637
On 743075
Off 744576
Reward 747078
Lick 747219
Lick 747320
Lick 747456
Lick 747510
Lick 747633
Lick 747726
Lick 747831
Lick 747935
Lick 748038
ITI 748078
Lick 748154
Lick 748267
Lick 748386
Lick 748486
Lick 748580
Lick 748692
Lick 748811
Lick 748914
Lick 748955
Lick 749058
Lick 749169
Lick 749280
Lick 749391
Lick 749512
Lick 749618
Lick 749720
Lick 749764
Lick 749865
Lick 749955
Lick 750056
Lick 750086
Lick 750187
Lick 750288
Lick 750389
Lick 750513
Lick 750587
Lick 750688
Lick 750789
Lick 750891
Lick 750992
Lick 751093
Lick 751194
Lick 751260
Lick 751361
Lick 751462
Lick 751563
Lick 751648
Lick 751787
Lick 751903
Lick 751981
Lick 752074
Lick 752183
Lick 752315
Lick 752440
Lick 752541
Lick 752642
Lick 752743
Lick 752844
Lick 752945
Lick 753046
Lick 753075
Lick 753209
Lick 753321
Lick 753422
Lick 753523
Lick 753579
Lick 753680
Lick 753781
Lick 753882
Lick 753983
Lick 754084
Lick 754141
Lick 754242
Lick 754292
Lick 754435
Lick 754545
Lick 754647
Lick 754748
Lick 754826
Lick 754927
Lick 754982
Lick 755163
Lick 755400
Lick 755501
RPoke 759585
Lick 762916
Lick 763499
Trial: 37 764078
Trial Type 2
On 766078
Off 767578
Lick 769506
Lick 769608
Lick 770208
Lick 770309
Lick 770473
Lick 770601
Lick 770702
Lick 770817
Lick 770918
ITI 771079
RPoke 784671
RPoke 784736
Trial: 38 787079
Trial Type 2
Lick 787996
Lick 788056
Lick 788158
Lick 788259
On 789079
Off 790579
ITI 794080
Lick 804664
Lick 807148
Lick 807249
Lick 807350
Trial: 39 814080
Trial Type 2
On 816080
Off 817580
Lick 819966
ITI 821081
Trial: 40 829081
Trial Type 2
On 831081
RPoke 831265
Off 832581
Lick 834307
Lick 834708
Lick 834810
Lick 834865
Reward 835084
Lick 835119
Lick 835136
Lick 835288
Lick 835390
Lick 835491
Lick 835592
Lick 835693
Lick 835794
Lick 835895
Lick 835996
ITI 836084
Lick 836097
Lick 836198
Lick 836299
Lick 836400
Lick 836501
Lick 836602
Lick 836703
Lick 836804
Lick 836905
Lick 837006
Lick 837107
Lick 837208
Lick 837309
Lick 837410
Lick 837511
Lick 837612
Lick 837713
Lick 837814
Lick 837915
Lick 838016
Lick 838117
Lick 838218
Lick 838319
Lick 838420
Lick 838521
Lick 838622
Lick 838723
Lick 838824
Lick 838925
Lick 839026
Lick 839127
Lick 839147
Lick 839249
Lick 839350
Lick 839702
Lick 839782
Lick 839884
Lick 839985
Lick 840086
Lick 840187
Lick 840288
Lick 840389
Lick 840491
Lick 840592
Lick 840693
Lick 840794
Lick 840895
Lick 840996
Lick 841097
Lick 841198
Lick 841299
Lick 841400
Lick 841501
Lick 841602
Lick 841703
Lick 841804
Lick 841905
Lick 842006
Lick 842107
Lick 842208
Lick 842309
Lick 842411
Lick 842512
Lick 842613
Lick 842714
Lick 842815
Lick 842916
Lick 843017
Lick 843401
Lick 843502
Lick 843603
Lick 843704
Lick 843805
Lick 843924
Trial: 41 844084
Trial Type 2
Lick 844217
Lick 844307
Lick 844389
Lick 844490
Lick 844591
Lick 845302
On 846084
Off 847584
RPoke 848168
RPoke 848933
Reward 850086
Lick 850457
Lick 850491
Lick 850541
Lick 850642
Lick 850759
Lick 850828
Lick 850930
Lick 851056
ITI 851086
Lick 851152
Lick 851252
Lick 851365
Lick 851442
Lick 851544
Lick 851556
Lick 851674
Lick 851776
Lick 851877
Lick 851978
Lick 852079
Lick 852180
Lick 852281
Lick 852382
Lick 852483
Lick 852584
Lick 852685
Lick 852786
Lick 852887
Lick 852988
Lick 853089
Lick 853190
Lick 853289
Lick 853392
Lick 853493
Lick 853594
Lick 853695
Lick 853763
Lick 853865
Lick 853910
Lick 854011
Lick 854112
Lick 854213
Lick 854315
Lick 854416
Lick 854517
Lick 854618
Lick 854719
Lick 854820
Trial: 42 863086
Trial Type 2
On 865086
Off 866586
ITI 870087
RPoke 883835
Trial: 43 886087
Trial Type 2
Lick 887089
Lick 887328
On 888087
Off 889587
Lick 890212
Lick 890313
Lick 891203
ITI 893088
Trial: 44 901088
Trial Type 2
On 903088
RPoke 904059
RPoke 904188
RPoke 904220
Off 904588
Lick 906840
Lick 906941
Reward 907091
Lick 907295
Lick 907373
Lick 907550
Lick 907651
Lick 907752
Lick 907853
Lick 907954
Lick 908055
ITI 908091
Lick 908156
Lick 908257
Lick 908358
Lick 908459
Lick 908560
Lick 908661
Lick 908762
Lick 908863
Lick 908964
Lick 909065
Lick 909166
Lick 909267
Lick 909368
Lick 909469
Lick 909570
Lick 909671
Lick 909772
Lick 909873
Lick 909974
Lick 910075
Lick 910176
Lick 910277
Lick 910379
Lick 910480
Lick 910581
Lick 910682
Lick 910783
Lick 910884
Lick 910985
Lick 911086
Lick 911187
Lick 911288
Lick 911389
Lick 911490
Lick 911591
Lick 911692
Lick 911793
Lick 911894
Lick 911995
Lick 912096
Lick 912171
Lick 912272
Lick 912373
Lick 912886
Lick 912987
Lick 913088
Lick 913189
Lick 913290
Lick 913391
Lick 913492
Lick 913593
Lick 913694
Lick 913795
Lick 913896
Lick 913997
Lick 914098
Lick 914199
Lick 914300
Lick 914401
Lick 914502
Lick 914603
Lick 914704
Lick 914805
Lick 914906
Lick 915007
Lick 915108
Lick 915237
Lick 915373
Lick 916043
Trial: 45 916091
Trial Type 2
Lick 916145
Lick 916246
Lick 916347
Lick 916764
Lick 917772
On 918091
Off 919591
Lick 922279
Lick 923037
ITI 923092
RPoke 929849
Trial: 46 935092
Trial Type 2
RPoke 936258
On 937092
Off 938592
Lick 938682
Lick 940463
Lick 940564
Reward 941094
Lick 941259
Lick 941387
Lick 941476
Lick 941568
Lick 941655
Lick 941763
Lick 941868
Lick 941973
Lick 942089
ITI 942094
Lick 942203
Lick 942324
Lick 942435
Lick 942533
Lick 942644
Lick 942765
Lick 942887
Lick 943005
Lick 943093
Lick 943128
Lick 943259
Lick 943370
Lick 943471
Lick 943511
Lick 943611
Lick 943645
Lick 943772
Lick 943873
Lick 943974
Lick 944075
Lick 944176
Lick 944283
Lick 944379
Lick 944467
Lick 944575
Lick 944705
Lick 944812
Lick 944918
Lick 945021
Lick 945135
Lick 945275
Lick 945382
Lick 945525
Lick 945657
Lick 945779
Lick 945895
Lick 945997
Lick 946019
Lick 946120
Lick 946221
Lick 946316
Lick 946454
Lick 946572
Lick 946673
Lick 946774
Lick 946875
Lick 946964
Lick 947066
Lick 947174
Lick 947270
Lick 947392
Lick 947493
Lick 947576
Lick 947689
Lick 947826
Lick 947927
Lick 948040
Lick 948150
Lick 948260
Lick 948395
Lick 948485
Lick 948523
Lick 948600
Lick 948701
Lick 948751
Lick 948852
Lick 948953
Lick 949054
Lick 949143
Lick 949244
Lick 949345
Lick 949383
Lick 949484
Lick 949583
Lick 949684
Lick 949836
Lick 949940
Lick 950041
Lick 950086
Trial: 47 950094
Trial Type 2
Lick 950189
Lick 950286
Lick 950407
Lick 950502
Lick 950642
Lick 950773
Lick 950866
Lick 950967
Lick 951068
Lick 951137
Lick 951239
Lick 951340
Lick 951415
Lick 951516
Lick 951617
Lick 951645
Lick 951746
Lick 951847
Lick 951948
Lick 952000
On 952094
Lick 952142
Lick 952256
Lick 952345
Lick 952446
Lick 952501
Lick 952603
Lick 952653
Off 953594
RPoke 956950
ITI 957095
RPoke 957234
RPoke 957549
RPoke 972032
RPoke 972096
RPoke 972788
Trial: 48 977095
Trial Type 1
On 979095
Off 980595
Lick 983186
ITI 984096
Trial: 49 992096
Trial Type 2
RPoke 993289
On 994096
Off 995596
Reward 998098
Lick 998272
Lick 998487
Lick 998588
Lick 998714
Lick 998789
Lick 998891
Lick 998993
Lick 999095
ITI 999098
Lick 999196
Lick 999297
Lick 999398
Lick 999443
Lick 999544
Lick 999645
Lick 999746
Lick 999847
Lick 999948
Lick 1000049
Lick 1000150
Lick 1000199
Lick 1000300
Lick 1000401
Lick 1000502
Lick 1000603
Lick 1000713
Lick 1000815
Lick 1000916
Lick 1001017
Lick 1001118
Lick 1001219
Lick 1001320
Lick 1001421
Lick 1001522
Lick 1001625
Lick 1001726
Lick 1001827
Lick 1001928
Lick 1002029
Lick 1002130
RPoke 1008159
Trial: 50 1011098
Trial Type 1
On 1013098
RPoke 1013273
Off 1014598
Lick 1016401
Lick 1016711
Reward 1017100
Lick 1017187
Lick 1017541
Lick 1017645
Lick 1017738
Lick 1017839
Lick 1017945
Lick 1018049
ITI 1018100
Lick 1018165
Lick 1018274
Lick 1018383
Lick 1018498
Lick 1018611
Lick 1018729
Lick 1018844
Lick 1018957
Lick 1019033
Lick 1019065
Lick 1019191
Lick 1019318
Lick 1019497
Lick 1019601
Lick 1019706
Lick 1019812
Lick 1019916
Lick 1020028
Lick 1020152
Lick 1020259
Lick 1020360
Lick 1020399
Lick 1020522
Lick 1020639
Lick 1020723
Lick 1020824
Lick 1020874
Lick 1020892
Lick 1020980
Lick 1021081
Lick 1021107
Lick 1021209
Lick 1021236
Lick 1021337
Lick 1021438
Lick 1021539
Lick 1021640
Lick 1021741
Lick 1021773
Lick 1021874
Lick 1021910
Lick 1022032
Lick 1022147
Lick 1022248
Lick 1022349
Lick 1022450
Lick 1022553
Lick 1022654
Lick 1022695
Lick 1022796
Lick 1022897
Lick 1022992
Lick 1023131
Lick 1023232
Lick 1023333
Lick 1023408
Lick 1023523
Lick 1023626
Trial: 51 1030100
Trial Type 2
RPoke 1031269
On 1032100
Off 1033600
Lick 1035264
Lick 1035308
Lick 1035408
Lick 1035670
Lick 1035744
Lick 1036010
Lick 1036093
Reward 1036102
Lick 1036163
Lick 1036342
Lick 1036444
Lick 1036545
Lick 1036646
Lick 1036747
Lick 1036848
Lick 1036921
Lick 1037022
ITI 1037102
Lick 1037123
Lick 1037224
Lick 1037325
Lick 1037426
Lick 1037527
Lick 1037550
Lick 1037652
Lick 1037753
Lick 1037854
Lick 1037955
Lick 1038056
Lick 1038157
Lick 1038258
Lick 1038359
Lick 1038460
Lick 1038561
Lick 1038662
Lick 1038763
Lick 1038864
Lick 1038965
Lick 1039066
Lick 1039167
Lick 1039268
Lick 1039369
Lick 1039470
Lick 1039571
Lick 1039672
Lick 1039773
Lick 1039874
Lick 1039975
Lick 1040076
Lick 1040177
Lick 1040278
Lick 1040379
Lick 1040480
Lick 1040581
Lick 1040683
Lick 1040784
Lick 1040885
Lick 1040986
Lick 1041087
Lick 1041188
Lick 1041289
Lick 1041390
Lick 1041491
Lick 1041592
Lick 1041693
Lick 1041794
Lick 1041895
Lick 1041996
Lick 1042097
Lick 1042198
Lick 1042299
Lick 1042400
Lick 1042501
Lick 1042603
Lick 1042704
Trial: 52 1045102
Trial Type 1
On 1047102
Off 1048602
Lick 1049567
Lick 1049950
Lick 1050052
Lick 1050397
Lick 1050739
Lick 1050840
Lick 1050916
Lick 1051327
Lick 1051428
Lick 1051571
Lick 1051918
Lick 1052019
ITI 1052103
Lick 1052284
Lick 1052463
Lick 1052564
Lick 1052739
Lick 1052813
Lick 1052914
Trial: 53 1060103
Trial Type 2
RPoke 1061607
RPoke 1061999
On 1062103
Off 1063603
Lick 1065318
Lick 1065419
Lick 1065715
Lick 1065828
Lick 1065930
Lick 1066059
Lick 1066099
Reward 1066105
Lick 1066171
Lick 1066272
Lick 1066373
Lick 1066478
Lick 1066580
Lick 1066680
Lick 1066781
Lick 1066882
Lick 1066971
Lick 1067072
ITI 1067105
Lick 1067173
Lick 1067274
Lick 1067375
Lick 1067476
Lick 1067577
Lick 1067678
Lick 1067779
Lick 1067850
Lick 1067952
Lick 1068053
Lick 1068154
Lick 1068255
Lick 1068356
Lick 1068457
Lick 1068558
Lick 1068659
Lick 1068760
Lick 1068861
Lick 1068962
Lick 1069063
Lick 1069164
Lick 1069265
Lick 1069366
Lick 1069467
Lick 1069568
Lick 1069669
Lick 1069770
Lick 1069837
Lick 1069938
Lick 1070039
Lick 1070140
Lick 1070256
Lick 1070357
Lick 1070373
Lick 1070475
Lick 1070576
Lick 1070673
RPoke 1076162
RPoke 1076467
Trial: 54 1087105
Trial Type 2
On 1089105
Off 1090605
ITI 1094106
Trial: 55 1110106
Trial Type 1
On 1112107
RPoke 1112663
Off 1113607
Lick 1115219
Lick 1115320
Reward 1116109
Lick 1116158
Lick 1116477
Lick 1116554
Lick 1116655
Lick 1116759
Lick 1116866
Lick 1116967
Lick 1117084
ITI 1117109
Lick 1117191
Lick 1117289
Lick 1117403
Lick 1117507
Lick 1117618
Lick 1117723
Lick 1117834
Lick 1117943
Lick 1118067
Lick 1118187
Lick 1118313
Lick 1118430
Lick 1118548
Lick 1118664
Lick 1118766
Lick 1118874
Lick 1118985
Lick 1119092
Lick 1119213
Lick 1119334
Lick 1119462
Lick 1119582
Lick 1119705
Lick 1119824
Lick 1119955
Lick 1120088
Lick 1120214
Lick 1120349
Lick 1120478
Lick 1120607
Lick 1120722
Lick 1120826
Lick 1120928
Lick 1121034
Lick 1121148
Lick 1121268
Lick 1121392
Lick 1121526
Lick 1121642
Lick 1121743
Lick 1121847
Lick 1121964
Lick 1122075
Lick 1122192
Lick 1122316
Lick 1122440
Lick 1122577
Lick 1122708
Lick 1122843
Lick 1122971
Lick 1123106
Lick 1123246
Lick 1123367
Lick 1123495
Lick 1123605
Lick 1123706
Lick 1123763
Lick 1123886
Lick 1124021
Lick 1124168
Lick 1124371
Trial: 56 1137110
Trial Type 1
On 1139110
RPoke 1139238
Off 1140610
Reward 1143112
Lick 1143621
Lick 1143712
Lick 1143819
Lick 1143920
Lick 1144030
ITI 1144112
Lick 1144135
Lick 1144251
Lick 1144370
Lick 1144478
Lick 1144588
Lick 1144700
Lick 1144817
Lick 1144923
Lick 1145043
Lick 1145156
Lick 1145276
Lick 1145391
Lick 1145499
Lick 1145614
Lick 1145734
Lick 1145851
Lick 1145978
Lick 1146100
Lick 1146220
Lick 1146332
Lick 1146449
Lick 1146579
Lick 1146703
Lick 1146818
Lick 1146930
Lick 1147029
Lick 1147138
Lick 1147268
Lick 1147406
Lick 1147529
Lick 1147658
Lick 1147781
Lick 1147897
Lick 1148006
Lick 1148109
Lick 1148219
Lick 1148334
Lick 1148449
Lick 1148577
Lick 1148692
Lick 1148712
Lick 1148828
Lick 1148945
Lick 1149075
Lick 1149217
Lick 1149356
Lick 1149500
Lick 1149634
Lick 1149776
Lick 1149876
Lick 1149921
Lick 1150085
Lick 1150239
Lick 1150400
Lick 1150501
Lick 1150533
Lick 1150555
Lick 1150660
Lick 1150685
Lick 1150786
Lick 1150834
Lick 1150935
Lick 1150993
Lick 1151135
Lick 1151280
Lick 1151415
Lick 1151572
Lick 1151727
Trial: 57 1156112
Trial Type 2
On 1158112
Off 1159612
ITI 1163113
Trial: 58 1183113
Trial Type 1
On 1185113
RPoke 1186098
Off 1186613
Lick 1189029
Lick 1189107
Reward 1189115
Lick 1189269
Lick 1189295
Lick 1189463
Lick 1189555
Lick 1189660
Lick 1189771
Lick 1189881
Lick 1189988
Lick 1190099
ITI 1190115
Lick 1190202
Lick 1190316
Lick 1190428
Lick 1190552
Lick 1190678
Lick 1190811
Lick 1190952
Lick 1191078
Lick 1191215
Lick 1191365
Lick 1191501
Lick 1191579
Lick 1191631
Lick 1191785
Lick 1191903
Lick 1192032
Lick 1192166
Lick 1192335
Lick 1192455
Lick 1192557
Lick 1192601
Lick 1192694
Lick 1192736
Lick 1192837
Lick 1192938
Lick 1192984
Lick 1193108
Lick 1193224
Lick 1193348
Lick 1193473
Lick 1193574
Lick 1193604
Lick 1193737
Lick 1193839
Lick 1193856
Lick 1193949
Lick 1193982
Lick 1194116
Lick 1194202
Lick 1194229
Lick 1194342
Lick 1194439
Lick 1194540
Lick 1194598
Lick 1194737
Lick 1194859
Lick 1194997
Lick 1195098
Lick 1195128
Lick 1195229
Lick 1195255
Lick 1195380
Lick 1195482
Lick 1195583
Lick 1195625
Lick 1195750
Lick 1195892
Lick 1195981
Lick 1196009
Lick 1196113
Lick 1196145
Lick 1196246
Lick 1196279
Lick 1196418
Lick 1196511
Lick 1196557
Lick 1196687
Lick 1196815
Lick 1196916
Lick 1197017
Lick 1197064
Lick 1197194
Lick 1197330
Lick 1197473
Lick 1197615
Lick 1197757
Lick 1197859
Lick 1197871
Lick 1197912
Lick 1198013
Lick 1198067
Lick 1198213
Lick 1198315
Lick 1198374
Lick 1198513
Lick 1198615
Lick 1198672
Lick 1198810
Lick 1198912
Lick 1198979
Lick 1199120
Lick 1199271
Lick 1199412
Lick 1199513
Lick 1199602
Lick 1199704
Lick 1199723
Lick 1199951
// Program done!
TotalLicks 2763
Total Pokes: 104
Light ON Pokes: 0
Light OFF Pokes: 104
58 Trials
12 Type 1 Trials
46 Type 2 Trials
Normal rewards: 25187
Big rewards: 6785
Small rewards: 31596
