//Starting Program
Trial: 1 1
Trial Type 2
Lick 655715
Lick 655816
Lick 655917
Lick 656018
Reward 656061
Lick 656119
Lick 656220
Lick 656321
Lick 656422
Lick 656523
Lick 656624
Lick 656726
Lick 656827
Lick 656928
Lick 657029
ITI 657061
Lick 657130
Lick 657231
Lick 657332
Lick 657433
Lick 657534
Lick 657635
Lick 657736
Lick 657837
Lick 657938
Lick 658039
Lick 658140
Lick 658241
Lick 658342
Lick 658443
Lick 658544
Lick 658646
Lick 658747
Lick 658848
Lick 658949
Lick 659050
Lick 659151
Lick 659252
Lick 659353
Lick 659454
Lick 659555
Lick 659656
Lick 659757
Lick 659858
Lick 659959
Lick 660060
Lick 660161
Lick 660262
Lick 660363
Lick 660464
Lick 660566
Lick 660667
Lick 660768
Lick 660869
Lick 660970
Lick 661071
Lick 661172
Lick 661273
Lick 661374
Lick 661475
Lick 661576
Lick 661677
Lick 661778
Lick 661879
Lick 661980
Lick 662081
Lick 662182
Lick 662283
Lick 662384
Lick 662486
Lick 662587
Lick 662688
Lick 662789
Lick 662890
Lick 662991
Lick 663092
Lick 663193
Lick 663294
Lick 663395
Lick 663496
Lick 663597
Lick 663698
Lick 663799
Lick 663900
Lick 664001
Lick 664102
Lick 664203
Lick 664304
Lick 664406
Lick 664507
Lick 664608
Lick 664709
Lick 664810
Lick 664911
Lick 665012
Trial: 32 665061
Trial Type 2
On 667061
RPoke 668168
RPoke 668402
Off 668561
Lick 670014
Lick 670115
Lick 670216
Lick 670317
Lick 670418
Lick 670519
Lick 670620
Lick 670721
Lick 670822
Lick 670923
Lick 671024
Reward 671064
Lick 671125
Lick 671226
Lick 671327
Lick 671428
Lick 671529
Lick 671630
Lick 671731
Lick 671832
Lick 671933
Lick 672034
ITI 672064
Lick 672135
Lick 672236
Lick 672337
Lick 672438
Lick 672539
Lick 672640
Lick 672741
Lick 672842
Lick 672943
Lick 673044
Lick 673145
Lick 673246
Lick 673347
Lick 673448
Lick 673549
Lick 673650
Lick 673751
Lick 673852
Lick 673953
Lick 674054
Lick 674155
Lick 674256
Lick 674357
Lick 674458
Lick 674560
Lick 674661
Lick 674762
Lick 674863
Lick 674964
Lick 675065
Lick 675166
Lick 675267
Lick 675368
Lick 675469
Lick 675570
Lick 675671
Lick 675772
Lick 675873
Lick 675974
Lick 676075
Lick 676176
Lick 676277
Lick 676378
Lick 676480
Lick 676581
Lick 676682
Lick 676783
Lick 676884
Lick 676985
Lick 677086
Lick 677187
Lick 677288
Lick 677389
Lick 677490
Lick 677591
Lick 677692
Lick 677793
Lick 677894
Lick 677995
Lick 678096
Lick 678197
Lick 678298
Lick 678400
Lick 678501
Lick 678602
Lick 678703
Lick 678804
Lick 678905
Lick 679006
Lick 679107
Lick 679208
Lick 679309
Lick 679410
Lick 679559
Lick 679683
Lick 679784
Lick 679885
Lick 679913
Lick 680014
RPoke 682697
Trial: 33 684064
Trial Type 1
On 686064
Off 687564
Lick 688606
Lick 688707
Lick 688738
Lick 688839
Lick 688940
Lick 689041
Lick 689142
Lick 689243
Lick 689344
Lick 689445
Lick 689546
Lick 689647
Lick 689748
Lick 689849
Lick 689950
Lick 690051
Lick 690152
Lick 690253
Lick 690354
Lick 690455
Lick 690556
Lick 690657
Lick 690758
Lick 690859
Lick 690960
Lick 691061
ITI 691065
Lick 691162
Lick 691263
Lick 691364
Lick 691465
Lick 691566
Lick 691667
Lick 691768
Lick 691869
Lick 691970
Lick 692071
Lick 692172
Lick 692273
Lick 692722
RPoke 702704
Trial: 34 707065
Trial Type 2
On 709065
RPoke 709776
Off 710565
Lick 711658
Lick 711760
Lick 711861
Lick 711962
Lick 712064
Lick 712165
Lick 712266
Lick 712332
Lick 712433
Lick 712534
Lick 712635
Lick 712736
Lick 712837
Lick 712938
Lick 713039
Reward 713068
Lick 713140
Lick 713241
Lick 713342
Lick 713443
Lick 713544
Lick 713645
Lick 713746
Lick 713847
Lick 713948
Lick 714049
ITI 714068
Lick 714150
Lick 714251
Lick 714352
Lick 714454
Lick 714555
Lick 714656
Lick 714757
Lick 714858
Lick 714959
Lick 715060
Lick 715161
Lick 715262
Lick 715363
Lick 715464
Lick 715565
Lick 715666
Lick 715767
Lick 715868
Lick 715969
Lick 716070
Lick 716171
Lick 716272
Lick 716374
Lick 716475
Lick 716576
Lick 716677
Lick 716778
Lick 716879
Lick 716980
Lick 717081
Lick 717182
Lick 717283
Lick 717384
Lick 717485
Lick 717586
Lick 717687
Lick 717788
Lick 717889
Lick 717990
Lick 718091
Lick 718192
Lick 718294
Lick 718395
Lick 718496
Lick 718597
Lick 718698
Lick 718799
Lick 718900
Lick 719001
Lick 719102
Lick 719203
Lick 719304
Lick 719405
Lick 719506
Lick 719607
Lick 719708
Lick 719809
Lick 719910
Lick 720011
Lick 720112
Lick 720214
Lick 720315
Lick 720416
Lick 720517
Lick 720618
Lick 720719
Lick 720820
Lick 720921
Lick 721022
Lick 721123
Lick 721224
Lick 721325
Lick 721426
Lick 721527
Lick 721628
Lick 721729
Lick 721830
Lick 721931
Lick 722032
Lick 722134
Lick 722235
Lick 722336
Lick 722437
Lick 722538
Lick 722639
Lick 722740
Lick 722841
Lick 722942
Lick 723043
Lick 723144
Lick 723245
Lick 723346
Trial: 35 726068
Trial Type 1
On 728068
RPoke 728122
RPoke 728931
RPoke 729025
Off 729568
Lick 730342
Lick 730443
Lick 730544
Lick 730645
Lick 730746
Lick 730847
Lick 730948
Lick 731013
Lick 731114
Lick 731215
Lick 731316
Lick 731417
Lick 731518
Lick 731619
Lick 731720
Lick 731821
Lick 731922
Lick 732023
Reward 732070
Lick 732124
Lick 732225
Lick 732326
Lick 732427
Lick 732528
Lick 732630
Lick 732731
Lick 732832
Lick 732933
Lick 733034
ITI 733070
Lick 733135
Lick 733236
Lick 733337
Lick 733438
Lick 733539
Lick 733640
Lick 733741
Lick 733842
Lick 733943
Lick 734044
Lick 734145
Lick 734246
Lick 734347
Lick 734448
Lick 734550
Lick 734651
Lick 734752
Lick 734853
Lick 734954
Lick 735055
Lick 735156
Lick 735257
Lick 735358
Lick 735459
Lick 735560
Lick 735661
Lick 735762
Lick 735863
Lick 735964
Lick 736065
Lick 736166
RPoke 745824
Lick 750659
Lick 750849
Lick 750950
Trial: 36 753070
Trial Type 1
RPoke 754746
On 755070
RPoke 755240
RPoke 755523
Off 756570
Lick 757212
Lick 757314
Lick 757415
Lick 757516
Lick 757617
Lick 757718
Lick 757819
Lick 757920
Lick 758021
Lick 758122
Lick 758223
Lick 758324
Lick 758425
Lick 758526
Lick 758627
Lick 758728
Lick 758829
Lick 758930
Lick 759031
Reward 759072
Lick 759132
Lick 759233
Lick 759334
Lick 759435
Lick 759536
Lick 759638
Lick 759739
Lick 759840
Lick 759941
Lick 760042
ITI 760072
Lick 760143
Lick 760244
Lick 760345
Lick 760446
Lick 760547
Lick 760648
Lick 760749
Lick 760850
Lick 760951
Lick 761052
Lick 761153
Lick 761254
Lick 761355
Lick 761456
Lick 761558
Lick 761659
Lick 761760
Lick 761861
Lick 761962
Lick 762063
Lick 762164
Lick 762265
Lick 762366
Lick 762467
Lick 762568
Lick 762669
Lick 762770
Lick 762871
Lick 762972
Lick 763073
Lick 763174
Lick 763275
Lick 763376
Lick 763478
Lick 763579
Lick 763680
Lick 763781
Lick 763882
Lick 763983
Lick 764084
Lick 764185
Lick 764286
Lick 764387
Lick 764488
Lick 764589
RPoke 769017
RPoke 769515
Trial: 37 772072
Trial Type 1
On 774072
RPoke 774571
Off 775572
Lick 776548
Lick 776649
Lick 776750
Lick 776851
Lick 776952
Lick 777053
Lick 777154
Lick 777255
Lick 777356
Lick 777457
Lick 777558
Lick 777659
Lick 777760
Lick 777861
Lick 777962
Lick 778063
Reward 778074
Lick 778164
Lick 778265
Lick 778366
Lick 778467
Lick 778568
Lick 778669
Lick 778770
Lick 778871
Lick 778972
Lick 779073
ITI 779074
Lick 779174
Lick 779275
Lick 779376
Lick 779478
Lick 779579
Lick 779680
Lick 779781
Lick 779882
Lick 779983
Lick 780084
Lick 780185
Lick 780286
Lick 780387
Lick 780488
Lick 780589
Lick 780690
Lick 780791
Lick 780892
Lick 780993
Lick 781094
Lick 781195
Lick 781296
Lick 781398
Lick 781499
Lick 781600
Lick 781701
Lick 781802
Lick 781903
Lick 782004
Lick 782105
Lick 782206
Lick 782307
Lick 782408
Lick 782509
Lick 782610
Lick 782711
Lick 782812
Lick 782913
Lick 783014
Lick 783115
Lick 783216
Lick 783318
Lick 783419
Lick 783520
Lick 783621
Lick 783722
Lick 783823
RPoke 790436
RPoke 791737
RPoke 792897
Trial: 38 795074
Trial Type 2
On 797074
RPoke 797471
RPoke 797844
RPoke 798079
Off 798574
Lick 799869
Lick 799978
Lick 800079
Lick 800180
Lick 800281
Lick 800382
Lick 800483
Lick 800584
Lick 800685
Lick 800786
Lick 800887
Lick 800988
Reward 801077
Lick 801089
Lick 801190
Lick 801291
Lick 801392
Lick 801494
Lick 801595
Lick 801696
Lick 801797
Lick 801898
Lick 801999
ITI 802077
Lick 802100
Lick 802201
Lick 802302
Lick 802403
Lick 802504
Lick 802605
Lick 802706
Lick 802807
Lick 802908
Lick 803009
Lick 803110
Lick 803211
Lick 803312
Lick 803414
Lick 803515
Lick 803616
Lick 803717
Lick 803818
Lick 803919
Lick 804020
Lick 804121
Lick 804222
Lick 804323
Lick 804424
Lick 804525
Lick 804626
Lick 804727
Lick 804828
Lick 804929
Lick 805030
Lick 805131
Lick 805232
Lick 805334
Lick 805435
Lick 805536
Lick 805637
Lick 805738
Lick 805839
Lick 805940
Lick 806041
Lick 806142
Lick 806243
Lick 806344
Lick 806445
Lick 806546
Lick 806647
Lick 806748
Lick 806849
Lick 806950
Lick 807051
Lick 807152
Lick 807254
Lick 807355
Lick 807456
Lick 807557
Lick 807658
Lick 807759
Lick 807860
Lick 807961
Lick 808062
Lick 808163
Lick 808264
Lick 808365
Lick 808466
Lick 808567
Lick 808668
Lick 808769
Lick 808870
Lick 808971
Lick 809072
Lick 809174
Lick 809275
Lick 809376
Lick 809477
Lick 809578
Lick 809679
Lick 809780
Lick 809881
Lick 809982
Lick 810083
Lick 810184
Lick 810285
Lick 810386
Lick 810487
Lick 810588
RPoke 815172
Lick 817392
Lick 817494
Lick 817640
Lick 817742
Lick 817843
Lick 817987
Lick 818069
Lick 818266
Lick 818367
Lick 818468
Trial: 39 822077
Trial Type 2
On 824077
Off 825577
Lick 826114
Lick 826215
Lick 826316
Lick 826417
Lick 826518
Lick 826619
Lick 826720
Lick 826821
Lick 826923
Lick 827024
Lick 827125
Lick 827234
Lick 827335
Lick 827436
Lick 827537
Lick 827638
Lick 827739
Lick 827840
Lick 827941
Lick 828042
Lick 828143
Lick 828244
Lick 828345
Lick 828446
Lick 828547
Lick 828648
Lick 828749
Lick 828850
Lick 828951
Lick 829052
ITI 829078
Lick 829153
Lick 829254
Lick 829355
Lick 829456
Lick 829557
Lick 829658
Lick 829759
Lick 829860
Lick 829961
Lick 830040
RPoke 836005
Trial: 40 837078
Trial Type 2
On 839078
RPoke 840011
Off 840578
Lick 841231
Lick 841332
Lick 841433
Lick 841534
Lick 841635
Lick 841736
Lick 841837
Lick 841938
Lick 842039
Lick 842140
Lick 842241
Lick 842342
Lick 842443
Lick 842544
Lick 842645
Lick 842746
Lick 842847
Lick 842948
Lick 843049
Reward 843081
Lick 843150
Lick 843251
Lick 843352
Lick 843453
Lick 843554
Lick 843655
Lick 843756
Lick 843857
Lick 843958
Lick 844059
ITI 844081
Lick 844160
Lick 844261
Lick 844362
Lick 844463
Lick 844564
Lick 844665
Lick 844766
Lick 844867
Lick 844968
Lick 845069
Lick 845170
Lick 845271
Lick 845372
Lick 845473
Lick 845574
Lick 845675
Lick 845776
Lick 845877
Lick 845978
Lick 846080
Lick 846181
Lick 846282
Lick 846383
Lick 846484
Lick 846585
Lick 846686
Lick 846787
Lick 846888
Lick 846989
Lick 847090
Lick 847191
Lick 847292
Lick 847393
Lick 847494
Lick 847595
Lick 847696
Lick 847797
Lick 847898
Lick 848000
Lick 848101
Lick 848202
Lick 848303
Lick 848404
Lick 848505
Lick 848606
Lick 848707
Lick 848808
Lick 848909
Lick 849010
Lick 849111
Lick 849212
Lick 849313
Lick 849414
Lick 849515
Lick 849616
Lick 849717
Lick 849818
Lick 849920
Lick 850021
Lick 850122
Lick 850223
Lick 850324
Lick 850425
Lick 850526
Lick 850627
Lick 850728
Lick 850829
Lick 850930
Lick 851031
Lick 851132
Lick 851233
Lick 851334
Lick 851435
Lick 851536
Lick 851637
Lick 851738
Lick 851840
Lick 851941
Lick 852042
Lick 852143
Lick 852244
Lick 852345
Lick 852446
Lick 852547
Lick 852648
Lick 852749
Lick 852850
Lick 852951
Lick 853052
Lick 853153
Lick 853254
Lick 853355
Lick 853456
Lick 853557
Lick 853658
Lick 853760
Lick 853861
Lick 853962
Lick 854063
Lick 854164
Lick 854265
Lick 854366
Lick 854467
Lick 854568
Lick 854669
Lick 854770
Lick 854871
Lick 854972
Lick 855073
Lick 855174
Lick 855275
Lick 855376
Lick 855477
Lick 855578
Lick 855680
Lick 855781
Lick 855882
Lick 855983
Trial: 41 860081
Trial Type 1
On 862081
RPoke 862186
RPoke 862275
RPoke 862865
Off 863581
Lick 864739
Lick 864840
Lick 864941
Lick 865042
Lick 865143
Lick 865244
Lick 865345
Lick 865446
Lick 865547
Lick 865648
Lick 865750
Lick 865851
Lick 865952
Lick 866053
Reward 866083
Lick 866154
Lick 866255
Lick 866356
Lick 866457
Lick 866558
Lick 866659
Lick 866760
Lick 866861
Lick 866962
Lick 867063
ITI 867083
Lick 867164
Lick 867265
Lick 867366
Lick 867467
Lick 867568
Lick 867670
Lick 867771
Lick 867872
Lick 867973
Lick 868074
Lick 868175
Lick 868276
Lick 868377
Lick 868478
Lick 868579
Lick 868680
Lick 868781
Lick 868882
Lick 868983
Lick 869084
Lick 869185
Lick 869286
Lick 869387
Lick 869488
Lick 869590
Lick 869691
Lick 869792
Lick 869893
Lick 869994
Lick 870095
Lick 870196
Lick 870297
Lick 870398
Lick 870499
Lick 870600
Lick 870701
Lick 870802
Lick 870903
Lick 871004
Lick 871105
Lick 871206
Lick 871307
Lick 871408
Lick 871510
Lick 871611
Lick 871712
RPoke 877367
RPoke 877509
RPoke 877817
RPoke 878044
Trial: 42 883083
Trial Type 1
On 885083
RPoke 885941
Off 886583
Lick 887913
Lick 888014
Lick 888119
Lick 888220
Lick 888321
Lick 888422
Lick 888523
Lick 888624
Lick 888725
Lick 888826
Lick 888927
Lick 889028
Reward 889085
Lick 889129
Lick 889230
Lick 889331
Lick 889432
Lick 889533
Lick 889634
Lick 889735
Lick 889836
Lick 889937
Lick 890038
ITI 890085
Lick 890139
Lick 890240
Lick 890341
Lick 890442
Lick 890543
Lick 890644
Lick 890745
Lick 890846
Lick 890947
Lick 891048
Lick 891149
Lick 891250
Lick 891351
Lick 891452
Lick 891553
Lick 891654
Lick 891755
Lick 891856
Lick 891957
Lick 892058
Lick 892160
Lick 892261
Lick 892362
Lick 892463
Lick 892564
Lick 892665
Lick 892766
Lick 892867
Lick 892968
Lick 893069
Lick 893170
Lick 893271
Lick 893372
Lick 893473
Lick 893574
Lick 893675
Lick 893776
Lick 893877
Lick 893978
Lick 894080
Lick 894181
Lick 894282
Lick 894383
Lick 894484
Lick 894585
Lick 894686
Lick 894787
Lick 894888
Lick 894989
Lick 895090
Lick 895191
Lick 895292
Lick 895393
Lick 895494
Lick 895595
Lick 895696
Lick 895797
Trial: 43 898085
Trial Type 2
On 900085
RPoke 900243
Off 901585
Lick 902355
Lick 902456
Lick 902557
Lick 902658
Lick 902759
Lick 902860
Lick 902961
Lick 903062
Lick 903163
Lick 903264
Lick 903365
Lick 903467
Lick 903568
Lick 903669
Lick 903770
Lick 903871
Lick 903972
Lick 904073
Reward 904088
Lick 904174
Lick 904275
Lick 904376
Lick 904477
Lick 904578
Lick 904679
Lick 904780
Lick 904881
Lick 904982
Lick 905083
ITI 905088
Lick 905184
Lick 905285
Lick 905387
Lick 905488
Lick 905589
Lick 905690
Lick 905791
Lick 905892
Lick 905993
Lick 906094
Lick 906195
Lick 906296
Lick 906397
Lick 906498
Lick 906599
Lick 906700
Lick 906801
Lick 906902
Lick 907003
Lick 907104
Lick 907205
Lick 907307
Lick 907408
Lick 907509
Lick 907610
Lick 907711
Lick 907812
Lick 907913
Lick 908014
Lick 908115
Lick 908216
Lick 908317
Lick 908418
Lick 908519
Lick 908620
Lick 908721
Lick 908822
Lick 908923
Lick 909024
Lick 909125
Lick 909227
Lick 909328
Lick 909429
Lick 909530
Lick 909631
Lick 909732
Lick 909833
Lick 909934
Lick 910035
Lick 910136
Lick 910237
Lick 910338
Lick 910439
Lick 910540
Lick 910641
Lick 910742
Lick 910843
Lick 910944
Lick 911045
Lick 911147
Lick 911248
Lick 911349
Lick 911450
Lick 911551
Lick 911652
Lick 911753
Lick 911854
Lick 911955
Lick 912056
Lick 912157
Lick 912258
Lick 912359
Lick 912460
Lick 912561
Lick 912662
Lick 912763
Lick 912864
Lick 912965
Lick 913067
Lick 913168
Lick 913269
Lick 913370
Trial: 44 917088
Trial Type 2
On 919088
Off 920588
RPoke 920681
Lick 922150
Lick 922251
Lick 922352
Lick 922454
Lick 922555
Lick 922656
Lick 922757
Lick 922858
Lick 922959
Lick 923060
Reward 923090
Lick 923161
Lick 923262
Lick 923363
Lick 923464
Lick 923565
Lick 923666
Lick 923767
Lick 923868
Lick 923969
Lick 924070
ITI 924090
Lick 924171
Lick 924272
Lick 924374
Lick 924475
Lick 924576
Lick 924677
Lick 924778
Lick 924879
Lick 924980
Lick 925081
Lick 925182
Lick 925283
Lick 925384
Lick 925485
Lick 925596
Lick 925662
Lick 925980
Lick 926081
Lick 926182
Lick 926283
Lick 926384
Lick 926485
Lick 926586
Lick 926778
Lick 926878
Lick 926979
Lick 927080
Lick 927181
Lick 927282
Trial: 45 940090
Trial Type 2
On 942090
RPoke 942939
Off 943590
Lick 944980
Lick 945081
Lick 945182
Lick 945283
Lick 945384
Lick 945485
Lick 945586
Lick 945687
Lick 945788
Lick 945889
Lick 945990
Lick 946091
Reward 946093
Lick 946192
Lick 946293
Lick 946394
Lick 946495
Lick 946596
Lick 946697
Lick 946798
Lick 946899
Lick 947000
ITI 947093
Lick 947101
Lick 947202
Lick 947303
Lick 947404
Lick 947505
Lick 947606
Lick 947707
Lick 947808
Lick 947909
Lick 948011
Lick 948112
Lick 948213
Lick 948314
Lick 948415
Lick 948516
Lick 948617
Lick 948718
Lick 948819
Lick 948920
Lick 949021
Lick 949122
Lick 949223
Lick 949324
Lick 949425
Lick 949526
Lick 949627
Lick 949728
Lick 949829
Lick 949931
Lick 950032
Lick 950133
Lick 950234
Lick 950335
Lick 950436
Lick 950537
Lick 950638
Lick 950739
Lick 950840
Lick 950941
Lick 951042
Lick 951143
Lick 951244
Lick 951345
Lick 951446
Lick 951547
Lick 951648
Lick 951749
Lick 951851
Lick 951952
Lick 952053
Lick 952154
Lick 952255
Lick 952356
Lick 952457
Lick 952558
Lick 952659
Lick 952760
Lick 952861
Lick 952962
Lick 953063
Lick 953164
Lick 953265
Lick 953366
Lick 953467
Lick 953568
Lick 953669
Lick 953771
Lick 953872
Lick 953973
Lick 954074
Lick 954175
Lick 954276
Lick 954377
Lick 954478
Lick 954579
Lick 954680
Lick 954781
Lick 954882
Lick 954983
Lick 955084
Trial: 46 955094
Trial Type 2
Lick 955185
Lick 955286
Lick 955387
Lick 955488
Lick 955589
Lick 955691
Lick 955792
Lick 955893
Lick 955994
Lick 956095
Lick 956196
Lick 956297
Lick 956398
Lick 956499
Lick 956600
Lick 956701
On 957094
Off 958594
RPoke 960377
Lick 962051
ITI 962095
Lick 962153
Lick 962254
Lick 962355
Lick 962456
Lick 962557
Lick 962587
Lick 962688
Lick 962789
Lick 962890
Lick 962991
Lick 963092
Lick 963193
Lick 963294
Lick 963395
Lick 963496
Lick 963597
Lick 963698
Lick 963799
Lick 963900
Lick 964001
Lick 964102
Lick 964203
Lick 964304
Lick 964405
Lick 964506
Lick 964608
Lick 964709
Lick 964810
Lick 964911
Lick 965012
Lick 965113
Lick 965214
Lick 965315
Lick 965416
Lick 965517
Lick 965877
RPoke 976819
Trial: 47 978095
Trial Type 2
RPoke 980007
On 980096
Off 981596
Lick 982031
Lick 982132
Lick 982233
Lick 982334
Lick 982435
Lick 982536
Lick 982637
Lick 982738
Lick 982839
Lick 982940
Lick 983041
Lick 983142
Lick 983243
Lick 983344
Lick 983445
Lick 983546
Lick 983647
Lick 983748
Lick 983849
Lick 983950
Lick 984051
Reward 984098
Lick 984152
Lick 984253
Lick 984354
Lick 984455
Lick 984556
Lick 984657
Lick 984758
Lick 984859
Lick 984960
Lick 985061
ITI 985098
Lick 985162
Lick 985263
Lick 985364
Lick 985465
Lick 985566
Lick 985667
Lick 985768
Lick 985869
Lick 985970
Lick 986071
Lick 986172
Lick 986273
Lick 986374
Lick 986475
Lick 986576
Lick 986677
Lick 986778
Lick 986880
Lick 986981
Lick 987082
Trial: 48 993098
Trial Type 1
RPoke 994856
On 995098
RPoke 995587
Off 996598
Lick 997242
Lick 997344
Lick 997445
Lick 997547
Lick 997648
Lick 997749
Lick 997850
Lick 997951
Lick 998052
Lick 998153
Lick 998254
Lick 998355
Lick 998456
Lick 998557
Lick 998658
Lick 998759
Lick 998860
Lick 998961
Lick 999062
Reward 999100
Lick 999163
Lick 999264
Lick 999365
Lick 999467
Lick 999568
Lick 999669
Lick 999770
Lick 999871
Lick 999972
Lick 1000073
ITI 1000100
Lick 1000174
Lick 1000275
Lick 1000376
Lick 1000477
Lick 1000578
Lick 1000679
Lick 1000780
Lick 1000881
Lick 1000982
Lick 1001083
Lick 1001184
Lick 1001285
Lick 1001387
Lick 1001488
Lick 1001589
Lick 1001690
Lick 1001791
Lick 1001892
Lick 1001993
Lick 1002094
Lick 1002195
Lick 1002296
Lick 1002397
Lick 1002498
Lick 1002599
Lick 1002700
Lick 1002801
Lick 1002902
Lick 1003003
Lick 1003104
Lick 1003205
Lick 1003307
Lick 1003408
Lick 1003509
Lick 1003610
Lick 1003711
Lick 1003812
Lick 1003913
Lick 1004014
RPoke 1010640
RPoke 1011429
RPoke 1011484
RPoke 1013606
RPoke 1013682
RPoke 1014590
Lick 1015880
Lick 1015982
Lick 1016083
Trial: 49 1016100
Trial Type 2
Lick 1016184
Lick 1016285
Lick 1016386
Lick 1016487
Lick 1016588
Lick 1016689
Lick 1016790
Lick 1016891
Lick 1016992
Lick 1017093
Lick 1017194
Lick 1017295
Lick 1017396
Lick 1017497
Lick 1017598
Lick 1017699
Lick 1017800
Lick 1017901
Lick 1018002
On 1018100
Lick 1018103
Lick 1018204
Lick 1018305
Lick 1018406
Lick 1018507
Lick 1018608
Lick 1018710
Lick 1018811
Lick 1018912
Lick 1019013
Lick 1019114
Lick 1019216
Lick 1019317
Lick 1019418
Lick 1019520
Off 1019600
Lick 1019621
Lick 1019722
Lick 1019823
Lick 1019924
ITI 1023101
RPoke 1031233
RPoke 1032145
Lick 1034314
RPoke 1036610
Trial: 50 1043101
Trial Type 1
On 1045101
Off 1046601
RPoke 1048473
RPoke 1049948
ITI 1050102
RPoke 1050489
Lick 1051880
Lick 1051982
Lick 1052083
Lick 1052184
Lick 1052285
Lick 1052386
Lick 1052487
Lick 1052588
Lick 1052622
Lick 1052723
Lick 1052824
Lick 1052925
Lick 1053026
Lick 1053127
Lick 1053228
Lick 1053329
Lick 1053430
Lick 1053531
Lick 1053632
Lick 1053733
Lick 1053834
Lick 1053935
Lick 1054036
Lick 1054137
Lick 1054238
Lick 1054339
Lick 1054440
Lick 1054541
Lick 1054642
Lick 1054743
Lick 1054844
Lick 1054945
Lick 1055046
Lick 1055147
Lick 1055248
Lick 1055349
Lick 1055450
Lick 1055499
Lick 1055600
Lick 1055702
Lick 1055803
Lick 1055904
Trial: 51 1062102
Trial Type 2
On 1064102
RPoke 1065565
Off 1065602
Reward 1068105
Lick 1068290
Lick 1068337
Lick 1068621
Lick 1068655
Lick 1068758
Lick 1068859
Lick 1068960
Lick 1069061
ITI 1069105
Lick 1069162
Lick 1069263
Lick 1069364
Lick 1069465
Lick 1069566
Lick 1069667
Lick 1069732
Lick 1069834
Lick 1069935
Lick 1070036
Lick 1070137
Lick 1070733
Lick 1070835
Lick 1070936
Lick 1071037
Lick 1071138
Lick 1071239
Lick 1071340
Lick 1071441
Lick 1071542
Lick 1071643
Lick 1071744
Lick 1071845
Lick 1071946
Lick 1072047
Lick 1072148
Lick 1072249
Lick 1072350
Lick 1072451
Lick 1072552
Lick 1072653
Lick 1072754
Lick 1072855
Lick 1072956
Lick 1073057
Lick 1073158
Lick 1073259
Lick 1073360
Lick 1073461
Lick 1073562
Lick 1073664
Lick 1073765
Lick 1073866
Lick 1073967
Lick 1074068
Lick 1074169
Lick 1074270
Lick 1074371
Lick 1074472
Lick 1074573
Lick 1074674
Lick 1074775
Lick 1074876
Lick 1074977
Lick 1075078
Lick 1075187
Lick 1075289
Lick 1075390
Lick 1075491
Lick 1075592
Lick 1075693
Lick 1075794
Lick 1075895
Lick 1075996
Lick 1076097
Lick 1076198
Lick 1076282
Lick 1076383
Lick 1076428
Lick 1076636
Lick 1076737
Trial: 52 1077105
Trial Type 2
Lick 1078597
Lick 1078699
On 1079105
Lick 1079150
Lick 1079223
Lick 1079332
Lick 1079460
Lick 1079696
Lick 1079797
Lick 1079845
Lick 1079946
Lick 1080047
Lick 1080148
Lick 1080259
Lick 1080477
Lick 1080578
Off 1080605
Lick 1080684
Lick 1080740
Lick 1080841
Lick 1080942
Lick 1081043
Lick 1081144
ITI 1084106
RPoke 1084276
RPoke 1084341
RPoke 1084398
RPoke 1084954
RPoke 1085437
RPoke 1086222
RPoke 1093833
RPoke 1096924
Lick 1099248
Lick 1099340
Trial: 53 1100106
Trial Type 1
On 1102106
Off 1103606
Lick 1104201
Lick 1104302
Lick 1104403
Lick 1104504
Lick 1104605
Lick 1104706
Lick 1104807
Lick 1104908
Lick 1105009
Lick 1105110
Lick 1105211
Lick 1105312
Lick 1105413
Lick 1105514
Lick 1105615
Lick 1105716
Lick 1105817
Lick 1105918
Lick 1106019
Lick 1106120
Lick 1106221
Lick 1106322
Lick 1106423
Lick 1106524
Lick 1106625
Lick 1106726
Lick 1106827
Lick 1106928
Lick 1107030
ITI 1107107
Lick 1107131
Lick 1107232
Lick 1107333
Lick 1107434
Lick 1107535
Lick 1107636
Lick 1107737
Lick 1107838
Lick 1107939
Lick 1109415
Lick 1109516
Lick 1109617
Lick 1109718
Lick 1109859
Lick 1109960
Lick 1110061
Lick 1110164
Lick 1110266
Trial: 54 1115107
Trial Type 1
RPoke 1117065
On 1117107
Off 1118607
Lick 1119657
Lick 1119760
Lick 1119861
Lick 1119962
Lick 1120063
Lick 1120164
Lick 1120265
Lick 1120366
Lick 1120467
Lick 1120568
Lick 1120669
Lick 1120770
Lick 1120871
Lick 1120972
Lick 1121073
Reward 1121110
Lick 1121174
Lick 1121275
Lick 1121376
Lick 1121477
Lick 1121579
Lick 1121680
Lick 1121781
Lick 1121882
Lick 1121983
Lick 1122084
ITI 1122110
Lick 1122185
Lick 1122286
Lick 1122387
Lick 1122488
Lick 1122589
Lick 1122690
Lick 1122791
Lick 1122892
Lick 1122993
Lick 1123094
Lick 1123195
Lick 1123296
Lick 1123397
Lick 1123499
Lick 1123600
Lick 1123701
Lick 1123802
Lick 1123903
Lick 1124004
Lick 1124105
Lick 1124206
Lick 1124307
Lick 1124408
Lick 1124509
Lick 1124610
Lick 1124711
Lick 1124812
Lick 1124913
Lick 1125014
Lick 1125115
Lick 1125216
Lick 1125317
Lick 1125419
Lick 1125520
